Pred,group,累计里程_Pred,数据采集时间,累计里程,安时容量,平均容量,平均容量_pred
125.6792221069336,800.0,432355.6875,2022-11-27 15:19:25,432355.7,123.17196296296298,125.28033884289542,125.84023037472286
125.55633544921875,801.0,432590.90625,2022-11-28 03:16:50,432590.9,125.5692918192918,125.3220079092418,125.82293824891786
125.04613494873047,803.0,432811.40625,,,,,125.85737821790907
126.34187316894531,802.0,432811.40625,2022-11-29 15:04:29,432811.4,126.50147679324894,125.25732296652494,125.85737821790907
124.84916687011719,804.0,433031.8125,2022-11-29 23:14:44,433031.8,129.2271241830065,125.22715137141032,125.86046299181487
125.16532897949219,805.0,433032.59375,2022-11-30 08:01:22,433032.6,122.33680555555556,125.27470744979956,125.8697395324707
127.394287109375,806.0,433293.0,,,,,125.86439683702257
126.78945922851562,807.0,433384.5,,,,,125.8435377823679
126.08056640625,808.0,433476.0,2022-12-01 00:31:03,433476.0,126.06589506172834,125.0279509605662,125.8225825383113
125.14140319824219,809.0,433476.09375,2022-12-01 08:44:53,433476.1,122.80429292929294,125.0279509605662,125.8225825383113
127.10563659667969,810.0,433747.59375,2022-12-01 16:39:27,433747.6,126.87642450142452,125.07109540442514,125.82697832262194
127.20634460449219,811.0,433987.5,,,,,125.82682858980618
124.386962890625,812.0,434018.8125,2022-12-02 09:04:19,434018.8,122.26680107526882,125.24009208017154,125.82682858980618
125.74127197265625,813.0,434083.0,,,,,125.83602848052979
126.22685241699219,814.0,434302.59375,2022-12-02 21:26:31,434302.6,126.52472899728996,125.2772660424766,125.82562568860176
125.88954162597656,815.0,434304.0,2022-12-03 08:06:43,434304.0,128.38194444444446,125.2772660424766,125.82562568860176
125.19010925292969,817.0,434557.0,,,,,125.85552075034694
127.63650512695312,816.0,434557.0,,,,,125.85552075034694
126.06825256347656,818.0,434595.5,2022-12-04 07:16:22,434595.5,124.79888888888888,125.3200804961966,125.85552075034694
125.64427947998047,819.0,434798.5,2022-12-04 13:40:52,434798.5,125.66294037940378,125.59658321395408,125.85024946163863
125.60124969482422,820.0,435030.09375,2022-12-04 20:41:43,435030.1,126.36373456790125,125.60511004690952,125.86391963958741
125.5040283203125,821.0,435046.09375,,,,,125.86391963958741
126.58037567138672,822.0,435258.59375,2022-12-05 15:53:07,435258.6,126.64,125.71708996205535,125.86978651837605
126.0978775024414,823.0,435511.59375,2022-12-05 23:39:39,435511.6,123.165873015873,125.8023584158909,125.89106173631622
125.73410034179688,824.0,435517.59375,2022-12-06 07:24:46,435517.6,126.50396825396824,125.8023584158909,125.89106173631622
124.38874816894531,825.0,435539.6875,,,,,125.93638552152194
125.966796875,826.0,435646.3125,,,,,125.94732074737549
125.85611724853516,827.0,435850.90625,2022-12-08 01:35:35,435850.9,122.50450450450452,125.76271525294698,125.91628589630128
125.08003234863281,828.0,435851.09375,2022-12-08 09:23:51,435851.1,122.68865740740743,125.76271525294698,125.91628589630128
125.02628326416016,830.0,435888.09375,,,,,125.8938968365009
125.27447509765625,831.0,436069.09375,2022-12-08 18:54:03,436069.1,125.38988095238096,125.71450738075286,125.93642104299445
126.07210540771484,832.0,436334.59375,2022-12-09 01:38:24,436334.6,129.10379330943846,125.71220314575775,125.92676372528076
125.55048370361328,833.0,436341.1875,2022-12-09 11:58:22,436341.2,129.08937198067633,125.71220314575775,125.92676372528076
126.25048828125,834.0,436444.6875,2022-12-11 09:03:17,436444.7,124.00694444444449,125.71220314575775,125.92676372528076
126.19482421875,835.0,436577.6875,2022-12-11 12:42:47,436577.7,124.81917087542088,125.94892456091858,125.93151245117187
126.3355712890625,836.0,436756.90625,2022-12-12 00:24:37,436756.9,123.1096096096096,125.90625700033706,125.94503746032714
125.9335708618164,837.0,436956.1875,2022-12-12 15:39:12,436956.2,128.29477339181287,125.81997722409128,125.94550108298277
126.09418487548828,838.0,437156.8125,2022-12-13 01:19:18,437156.8,125.57585470085472,126.05072960882951,125.95528612638775
125.4788818359375,839.0,437157.09375,2022-12-13 09:13:53,437157.1,129.25961538461542,126.05072960882951,125.95528612638775
126.14768981933594,840.0,437408.09375,,,,,125.97051660638107
125.9285888671875,841.0,437440.6875,2022-12-13 18:42:44,437440.7,123.4107142857143,125.99770700473982,125.97051660638107
125.86433410644531,842.0,437653.5,2022-12-14 00:18:35,437653.5,125.64725343320848,126.26853170504388,125.977025885331
125.79646301269531,843.0,437653.59375,2022-12-14 07:50:27,437653.6,128.7745659722222,126.26853170504388,125.977025885331
126.27374267578125,844.0,437861.40625,2022-12-14 15:25:09,437861.4,126.98627645502648,126.2572750900452,125.96071913435652
125.9865493774414,845.0,437902.1875,2022-12-14 19:28:00,437902.2,127.7903439153439,126.28407890066632,125.96191145244397
126.37379455566406,846.0,438097.8125,2022-12-15 02:20:22,438097.8,125.75234487734488,126.37465129227542,126.00948311941964
126.15289306640625,847.0,438270.09375,2022-12-15 13:33:02,438270.1,124.62228997289972,126.35111759298483,126.01404375348773
126.9439926147461,848.0,438447.6875,2022-12-16 10:07:44,438447.7,121.70944444444449,126.2090885342242,126.07239263197955
126.47943115234375,849.0,438614.09375,2022-12-16 16:05:45,438614.1,125.89472624798712,126.2346887711568,126.09657195120147
126.33748626708984,850.0,438796.8125,2022-12-17 01:25:06,438796.8,127.77744310575638,126.18562529279563,126.12584620884486
125.7752685546875,851.0,438797.0,2022-12-17 07:54:37,438797.0,124.5618386243386,126.18562529279563,126.12584620884486
126.08386993408203,852.0,439027.1875,2022-12-17 17:22:36,439027.2,127.9631172839506,126.04435093260749,126.1069356132956
125.69938659667969,853.0,439064.6875,2022-12-17 21:42:09,439064.7,127.59097222222222,126.04435093260749,126.1069356132956
126.28227233886719,854.0,439235.0,2022-12-18 03:05:37,439235.0,124.5408950617284,126.14752631012,126.1066887991769
126.18943786621094,855.0,439423.1875,2022-12-18 13:28:49,439423.2,126.23946360153258,126.27151821812288,126.0424976348877
127.77131652832031,856.0,439646.5,2022-12-19 01:05:54,439646.5,129.8053902116402,126.21020745528376,126.04560982840401
125.54988098144531,857.0,439646.6875,2022-12-19 08:53:23,439646.7,128.42830459770113,126.21020745528376,126.04560982840401
126.22303771972656,858.0,439892.8125,2022-12-19 17:26:25,439892.8,123.91319444444446,126.13230244964171,126.06131143280955
126.46658325195312,859.0,440112.6875,2022-12-20 02:44:56,440112.7,129.3774674940898,126.22302205510596,126.06280640632876
124.88604736328125,860.0,440113.0,2022-12-20 09:09:57,440113.0,132.19201388888888,126.22302205510596,126.06280640632876
126.00602722167969,861.0,440370.8125,2022-12-20 15:55:50,440370.8,127.1686046511628,126.12157651084156,126.07187352861676
126.12641906738281,862.0,440605.5,2022-12-21 00:46:09,440605.5,125.59803921568628,126.06959508000132,126.06354287954477
125.86326599121094,863.0,440809.0,2022-12-21 15:24:24,440809.0,121.34672021419009,126.1298994594639,126.05996887207031
126.06898498535156,864.0,440941.59375,2022-12-27 11:07:23,440941.6,119.15948275862068,126.1298994594639,126.05996887207031
127.18119812011719,865.0,441172.6875,2022-12-27 17:00:44,441172.7,132.1608422939068,126.34151892430464,126.00329556672469
126.03654479980469,866.0,441172.6875,2022-12-27 17:47:54,441172.7,118.64037698412696,126.34151892430464,126.00329556672469
126.32731628417969,867.0,441372.5,2022-12-28 14:38:56,441372.5,124.05902777777776,126.35870673023037,125.9982401529948
124.7769546508789,868.0,441421.09375,2022-12-29 11:18:42,441421.1,127.2934027777778,126.35870673023037,125.9982401529948
126.765380859375,869.0,441620.90625,2022-12-29 18:28:01,441620.9,128.22395833333334,126.20111361657968,126.00946245695415
125.52774047851562,870.0,441620.90625,,,,,126.00946245695415
126.62579345703125,871.0,441811.59375,2022-12-29 23:33:12,441811.6,130.57231800766286,126.29877353157092,125.99430635240343
123.50558471679688,872.0,441881.5,2022-12-30 16:26:02,441881.5,122.90054278416346,126.29877353157092,125.99430635240343
