Pred,group,累计里程_Pred,数据采集时间,累计里程,安时容量,平均容量,平均容量_pred,decline,decline_avg,,,,2��,,,6��,,
130.8654938,512,115813.8984,2022/7/26 5:39,115813.9,126.7692901,131.5350985,131.4784319,1.546707153,0.000478037,-0.09128797,,,-0.09616035,,,-0.018299703,,
130.9855499,513,115897.1016,2022/7/26 8:35,115897.1,124.817644,131.5836176,131.4842253,0.120056152,0.005793325,-0.014004775,,,-0.015761388,,,-0.019888533,,
130.6560059,514,116084.2969,2022/7/26 14:29,116084.3,130.2491487,131.423233,131.4459848,-0.329544067,-0.038240433,0.035596445,,,0.001353327,,,-0.022542419,,
131.7985992,515,116156.8984,2022/7/26 17:14,116156.9,126.2689909,131.423233,131.4459848,1.142593384,0,-0.027871653,,,-0.08223305,,,-0.0241819,,
130.6093597,516,116308.1016,2022/7/26 23:10,116308.1,124.9870801,131.3963658,131.48405,-1.189239502,0.038065147,-0.012918183,,,-0.000517817,,,-0.023661932,,
131.4440765,517,116482.7031,2022/7/27 14:55,116482.7,130.7555556,131.366032,131.3520094,0.834716797,-0.132040553,0.062096566,,,-0.003085509,,,-0.022920748,,
136.3998566,518,116733.1016,2022/7/27 23:15,116733.1,137.0149573,130.9480141,131.3284169,4.955780029,-0.023592549,-0.07451825,,,-0.0213652,,,-0.022445617,,
131.5706635,519,116738.3984,2022/7/28 0:19,116738.4,132.1424419,130.9480141,131.3284169,-4.829193115,0,-0.06490643,,,-0.017884167,,,-0.020978196,,
131.2138367,520,116841.3984,2022/7/28 13:39,116841.4,126.4602713,130.9931973,131.3174586,-0.356826782,-0.010958272,-0.020595329,,,0.002511643,,,-0.014129821,,
132.3930664,521,117087.7969,2022/7/28 23:15,117087.8,129.5129199,131.079911,131.3607697,1.179229736,0.043311134,-0.004539255,,,-0.007985369,,,-0.01160655,,
130.9422607,522,117315.1016,2022/7/29 14:45,117315.1,134.9724359,131.2471402,131.3513098,-1.450805664,-0.009459972,0.08591151,,,-0.001294086,,,-0.010212533,,
130.4179077,523,117421.7031,2022/7/29 23:04,117421.7,128.4788012,131.2151964,131.3282948,-0.524353027,-0.023015022,-0.01717997,,,-0.17902444,,,-0.008575423,,
131.8666992,524,117567.3984,2022/7/30 13:20,117567.4,131.6274155,131.2125301,131.395772,1.448791504,0.067477226,0.004800424,,,-0.005462194,,,-0.006273934,,
131.0468903,525,117818.7969,2022/7/30 22:45,117818.8,134.6783265,131.0226423,131.3952932,-0.81980896,-0.000478775,0.015293241,,,0.033329837,,,-0.006628752,,
132.2941437,526,118041.7969,2022/7/31 14:09,118041.8,135.5554674,131.1308331,131.3947229,1.247253418,-0.000570266,-0.000133905,,,0.03531973,,,-0.005381638,,
131.065155,527,118159.8984,2022/7/31 20:03,118159.9,135.3671875,131.1308331,131.3947229,-1.228988647,0,-0.008382551,,,-0.000899005,,,-0.001060109,,
131.6638184,528,118323.3984,2022/8/1 1:14,118323.4,132.9906716,131.2739156,131.4815618,0.59866333,0.086838849,-0.029822359,,,-0.002852693,,,0.06829287,,
130.9055939,529,118518.5,2022/8/1 12:21,118518.5,130.4183761,131.5222337,131.4986656,-0.758224487,0.017103857,0.12307219,,,0.023825493,,,0.095696986,,
129.9984131,530,118818.8984,2022/8/2 0:54,118818.9,134.3648834,132.0901242,131.5537438,-0.907180786,0.055078157,-0.023257589,,,-0.03424096,,,0.08945802,,
130.581955,531,118907.2969,,,,,131.5785019,0.58354187,0.024758146,0.055438325,,,0.046974987,,,0.08082084,,
131.0085602,532,119135.7969,,,,,131.6177628,0.426605225,0.039260864,0.008013681,,,0.017107408,,,0.055757046,,
130.8386536,533,119135.7969,2022/8/2 14:59,119135.8,125.6643519,132.1594379,131.6177628,-0.169906616,0,-0.025526546,,,0.016731843,,,0.027668819,,
131.9506531,534,119315.3984,2022/8/2 22:11,119315.4,130.8686869,131.930762,131.439101,1.111999512,-0.178661814,0.020681664,,,0.005035583,,,0.007964268,,
131.2728119,535,119399.2031,,,,,131.4481116,-0.677841187,0.009010573,-0.16879645,,,-0.1904739,,,-0.004680277,,
132.5717468,536,119541.7031,2022/8/3 15:25,119541.7,132.6304012,132.1583154,131.5100919,1.298934937,0.061980356,0.07960771,,,-0.009388291,,,-0.008086717,,
131.6865234,537,119730.7031,2022/8/3 23:16,119730.7,132.2285774,132.2785607,131.4831924,-0.885223389,-0.026899484,-0.15447432,,,0.04361251,,,-0.0059365,,
131.1674042,538,119907.5,2022/8/4 11:58,119907.5,133.7878899,132.2285274,131.5037026,-0.519119263,0.02051016,-0.01750982,,,0.03758677,,,-0.00866749,,
132.418335,539,120027.2969,2022/8/4 16:48,120027.3,131.1378726,132.4070858,131.5857092,1.250930786,0.082006601,0.002279878,,,0.08242201,,,-0.001913846,,
131.04422,540,120171.8984,2022/8/5 0:08,120171.9,131.8507937,132.4460694,131.5744696,-1.37411499,-0.011239601,-0.031447854,,,0.04188019,,,0.011263326,,
131.0463867,541,120374.8984,2022/8/5 14:20,120374.9,132.4215168,132.1971624,131.5744693,0.002166748,-2.58E-07,-0.014052567,,,-0.03302298,,,-0.002243951,,
131.5877075,542,120528.6016,2022/8/6 7:35,120528.6,133.1430556,132.2068909,131.6039491,0.541320801,0.029479741,0.017831758,,,0.015518818,,,-0.004127956,,
132.2222137,543,121374.7031,2022/8/8 11:58,121374.7,130.614899,131.6691636,131.6828213,0.634506226,0.078872186,0.013225898,,,0.030406877,,,0.046377048,,
132.5041199,544,121581.7031,2022/8/8 20:44,121581.7,133.8943089,131.6691636,131.730685,0.281906128,0.047863753,0.082294494,,,0.09268134,,,0.054324552,,
131.70755,545,121783.1016,2022/8/9 12:13,121783.1,131.738415,132.0027642,131.8075496,-0.796569824,0.076864586,0.026755989,,,0.024124376,,,0.04224375,,
133.0596008,546,122024.6016,2022/8/10 0:17,122024.6,131.6940016,131.9216982,131.7742805,1.352050781,-0.033269065,0.097174644,,,0.05952257,,,0.02393946,,
131.6936798,547,122200.2031,,,,,131.7025641,-1.365921021,-0.07171649,-0.040453907,,,0.021990169,,,-0.002574918,,
131.4755249,548,122308.7031,2022/8/10 13:54,122308.7,133.8717043,131.5308313,131.7040957,-0.218154907,0.001531692,-0.08067568,,,-0.06844225,,,-0.002462215,,
132.5500793,549,122485.6016,,,,,131.6378573,1.074554443,-0.066238403,-0.01874212,,,0.018617034,,,-0.007672843,,
131.3759918,550,122676.7031,2022/8/11 10:33,122676.7,133.1689134,131.3943274,131.5522824,-1.174087524,-0.085574922,-0.07434398,,,-0.02647148,,,-0.014294616,,
131.2453613,551,122780.6016,2022/8/11 14:40,122780.6,128.7284357,131.3943274,131.5286706,-0.130630493,-0.023611853,-0.0631725,,,0.020564452,,,-0.02774602,,
132.3704224,552,123010,2022/8/12 7:04,123010,132.4111894,131.4966902,131.5801107,1.125061035,0.051440152,-0.002605093,,,0.03627558,,,-0.032854114,,
131.769165,553,123114.5,2022/8/12 12:26,123114.5,130.6791301,131.3233331,131.6462588,-0.601257324,0.066148087,0.062753096,,,0.028024793,,,-0.035673685,,
131.2390442,554,123258.6016,2022/8/12 16:29,123258.6,131.1799645,131.3233331,131.6462588,-0.53012085,0,0.10795981,,,0.07732882,,,-0.033533018,,
130.7505341,555,124331.3984,2022/8/15 0:44,124331.4,129.4094982,131.0031403,131.3957367,-0.488510132,-0.250522116,-0.01629937,,,-0.005621398,,,-0.032376315,,
132.4701691,556,124609.2031,2022/8/15 12:48,124609.2,131.9689716,130.9647591,131.3543207,1.71963501,-0.041416037,-0.25560713,,,-0.23857032,,,-0.03369317,,
130.369812,557,124664.2969,2022/8/15 15:29,124664.3,127.1944444,130.8481451,131.3572301,-2.100357056,0.002909465,-0.026504872,,,-0.037013456,,,-0.03344319,,
131.718689,558,124802.7969,2022/8/15 23:47,124802.8,130.1907895,130.8481451,131.3456284,1.348876953,-0.011601713,-0.000340411,,,0.016719975,,,-0.03364908,,
129.7763977,559,124883.5,,,,,131.3409892,-1.94229126,-0.00463916,-0.01848196,,,-0.012733446,,,-0.033209376,,
130.7880859,560,125009.7031,,,,,131.2552703,1.011688232,-0.085718972,-0.024964413,,,-0.006607967,,,-0.030408444,,
130.8773956,561,125111.2031,,,,,131.2543719,0.089309692,-0.000898371,-0.06611115,,,-0.07484851,,,-0.027840879,,
131.0328217,562,125227.2031,,,,,131.226482,0.155426025,-0.027889909,-0.010692854,,,-0.00975872,,,-0.025807943,,
132.1780701,563,125436.1016,2022/8/17 13:37,125436.1,134.059322,130.3456686,131.2369895,1.145248413,0.010507518,0.020562664,,,-0.029761609,,,-0.025058994,,
133.3602142,564,125593,,,,,131.1812623,1.182144165,-0.055727202,-0.003745411,,,0.017527636,,,-0.026631694,,
131.32901,565,125593,2022/8/17 21:51,125593,130.3693416,130.3997187,131.1812623,-2.031204224,0,-0.023432204,,,-0.042267296,,,-0.02693711,,
132.5867004,566,125765.8984,2022/8/18 10:09,125765.9,132.375,130.5303063,131.1927572,1.25769043,0.011494886,-0.035843957,,,0.001330435,,,-0.025102979,,
129.8993225,567,125798.1016,,,,,131.1781174,-2.68737793,-0.014639775,0.036281914,,,0.021343503,,,-0.022681799,,
130.5779572,568,125918.3984,,,,,131.1781174,0.678634644,0,-0.006645578,,,-0.011057412,,,-0.018095722,,
133.0552368,569,126076.1016,2022/8/19 2:41,126076.1,134.5952381,130.3720886,131.2035283,2.477279663,0.025410917,0.00278455,,,0.004220963,,,-0.015176669,,
130.2190857,570,126186.7969,2022/8/19 7:19,126186.8,127.4424342,130.3720886,131.2035283,-2.836151123,0,0.008625016,,,0.01622925,,,-0.004855736,,
130.9979553,571,126318.2969,2022/8/19 13:34,126318.3,129.5244342,130.3950891,131.2474734,0.778869629,0.043945099,0.053288355,,,0.000377413,,,-0.0044308,,
131.1931915,572,126395.2969,2022/8/19 15:40,126395.3,128.0280612,130.3950891,131.2474734,0.195236206,0,-0.016464097,,,-0.014402099,,,-0.005451153,,
131.1190643,573,126552.6016,,,,,131.2474734,-0.074127197,0,0.043971285,,,0.000375483,,,-0.004293541,,
129.3977814,574,126784.2969,2022/8/20 14:48,126784.3,132.1687908,130.6099063,131.3093784,-1.721282959,0.061904982,-0.001302987,,,0.024912782,,,-0.001075772,,
131.8585358,575,127005.7969,,,,,131.3378628,2.460754395,0.028484378,0.12949912,,,0.02921557,,,0.017421395,,
131.4416046,576,127157.7031,2022/8/21 12:16,127157.7,128.7490942,130.5641167,131.324865,-0.416931152,-0.012997796,0.001218364,,,0.023572113,,,0.024003014,,
130.1499481,577,127476.8984,2022/8/22 0:18,127476.9,130.1939951,130.6903006,131.3651442,-1.291656494,0.040279205,0.003873974,,,0.007864196,,,0.015350223,,
131.2292175,578,127579.2969,,,,,131.3831773,1.079269409,0.018033071,0.05750814,,,0.037417255,,,0.000215471,,
130.5671844,579,127671.7969,2022/8/22 12:26,127671.8,125.6823362,130.5465672,131.3627611,-0.662033081,-0.020416216,0.028610796,,,0.017287742,,,-0.000805038,,
131.5500793,580,127899.7031,,,,,131.3698407,0.982894897,0.00707967,-0.024192449,,,-0.004824342,,,-0.000116736,,
130.7543335,581,127976.7031,2022/8/22 22:54,127976.7,133.3840909,130.1373906,131.3453489,-0.79574585,-0.024491798,0.01599069,,,0.009095039,,,-0.001471525,,
132.1488037,582,128252.1016,2022/8/23 12:38,128252.1,133.6793651,130.3230404,131.3320851,1.394470215,-0.013263804,-0.010553549,,,0.007065091,,,-0.003201165,,
130.7682037,583,128294.1016,2022/8/23 14:07,128294.1,128.4067073,130.2632578,131.3085189,-1.380599976,-0.023566246,-0.013443986,,,0.019327097,,,-0.005385468,,
131.9404449,584,128574.1016,2022/8/24 0:18,128574.1,129.6477687,130.3991263,131.3782865,1.172241211,0.06976766,-0.023822118,,,0.022764307,,,-0.007521872,,
132.5658264,585,128770.1016,2022/8/24 12:05,128770.1,130.8320988,130.225575,131.3573339,0.62538147,-0.020952664,0.083402514,,,0.019638684,,,-0.008654336,,
133.0265198,586,129153.6016,,,,,131.382762,0.460693359,0.025428105,-0.03942609,,,-0.004274309,,,-0.009664197,,
131.5112915,587,129280.7969,2022/8/25 13:39,129280.8,134.90625,130.2540153,131.3227386,-1.515228271,-0.060023341,-0.037290942,,,0.03743744,,,-0.008907982,,
131.9470215,588,129363.7969,,,,,131.3869039,0.43572998,0.064165243,0.030365363,,,-0.021226687,,,-0.00735725,,
131.0813599,589,129363.7969,2022/8/25 16:43,129363.8,129.8000842,130.174233,131.3869039,-0.865661621,0,0.06921296,,,0.07517402,,,0.018091217,,
132.028244,590,129538.3984,2022/8/26 0:42,129538.4,130.6168033,130.26232,131.3708583,0.946884155,-0.016045634,-0.024450153,,,0.025541302,,,-0.005555543,,
131.5081482,591,129728.7969,2022/8/26 14:58,129728.8,129.3447972,130.325371,131.3684187,-0.520095825,-0.00243953,-0.024177182,,,-0.005233785,,,-0.027333032,,
130.3610992,592,129893,,,,,131.3379684,-1.14704895,-0.030450282,-0.028273521,,,0.032548673,,,-0.03295211,,
129.1109314,594,130119.1016,2022/8/27 15:26,130119.1,123.395,130.5799038,131.3494489,-1.250167847,0.011480467,-0.016726363,,,0.010650728,,,-0.024913687,,
132.4759064,593,130119.1016,2022/8/27 14:56,130119.1,134.8234649,130.5799038,131.3494489,3.364974976,0,-0.004039394,,,0.03590443,,,-0.022900606,,
132.9723511,595,130348,2022/8/28 0:07,130348,128.7727273,130.3434864,131.3083973,0.496444702,-0.041051619,0.033359468,,,0.019241046,,,-0.018396137,,
129.6639404,596,130380.6016,2022/8/28 9:43,130380.6,126.4221014,130.3434864,131.3083973,-3.308410645,0,-0.049183007,,,-0.022064105,,,-0.01600004,,
132.9194336,597,130722,2022/8/28 20:27,130722,134.6392857,130.0085115,131.251364,3.255493164,-0.05703325,-0.009201024,,,0.012176693,,,-0.015797693,,
131.8325806,598,130789,2022/8/29 0:06,130789,131,129.8774096,131.2233191,-1.086853027,-0.02804499,-0.04460841,,,-0.07657249,,,-0.016682958,,
131.3315582,599,131042.7969,2022/8/29 12:13,131042.8,133.5241013,130.1008651,131.2957568,-0.501022339,0.072437763,-0.045854475,,,-0.045592867,,,-0.015519897,,
131.2674561,600,131219.7031,2022/8/30 1:28,131219.7,127.6468676,130.2027687,131.3045292,-0.064102173,0.008772373,0.051201686,,,0.060779773,,,-0.014843576,,
130.9975891,601,131336.2969,2022/8/30 7:02,131336.3,129.2058081,130.1175307,131.2405872,-0.269866943,-0.063941956,0.01807487,,,0.004311848,,,-0.015181464,,
131.6927032,602,131426.4063,2022/8/30 8:55,131426.4,129.4268707,130.0576304,131.2419891,0.695114136,0.001401901,-0.06226619,,,-0.043483343,,,-0.014707339,,
131.5424652,603,131670.2969,2022/8/30 16:28,131670.3,133.9563131,129.8862294,131.2012109,-0.150238037,-0.040778216,-0.011677048,,,-0.005157287,,,-0.013811774,,
129.3623352,604,131706.5,2022/8/30 18:55,131706.5,126.1256614,129.8862294,131.2012109,-2.180130005,0,-0.051090028,,,-0.025136966,,,-0.012604629,,
131.3771667,605,131993.7031,2022/8/31 6:00,131993.7,132.3764065,129.4191823,131.1027783,2.014831543,-0.098432653,-0.030818075,,,-0.011120409,,,-0.011874944,,
130.4549103,606,132256.9063,2022/8/31 15:32,132256.9,131.6444036,129.2908644,131.0016731,-0.92225647,-0.101105185,-0.09120752,,,-0.032356337,,,-0.011936562,,
131.6976318,607,132432.0938,2022/8/31 21:34,132432.1,131.5503472,129.4166355,131.0749193,1.242721558,0.073246227,-0.06928255,,,-0.049460784,,,-0.012338791,,
131.025238,608,132470.5938,2022/8/31 23:26,132470.6,135.5899306,129.4166355,131.0749193,-0.672393799,0,0.048103318,,,0.03953839,,,-0.012910632,,
130.3501587,609,132575.9063,2022/9/1 7:22,132575.9,129.2578125,129.5436566,131.0938001,-0.675079346,0.018880828,-0.04909884,,,0.020289712,,,-0.013559758,,
130.0870209,610,132705.5938,2022/9/1 14:32,132705.6,125.7852273,129.6852701,131.0699127,-0.263137817,-0.023887416,0.06839985,,,0.001262274,,,-0.013528443,,
130.5159607,611,132814.5,2022/9/1 22:28,132814.5,123.8573232,129.6852701,131.0699127,0.428939819,0,-0.033695195,,,0.010691047,,,-0.011258864,,
131.2113342,612,132922.4063,2022/9/2 9:33,132922.4,125.0456349,129.8244605,131.0548683,0.695373535,-0.015044426,-0.005655824,,,0.048513368,,,-0.008938351,,
128.1349487,613,132962.0938,,,,,130.9749154,-3.076385498,-0.079952871,-0.016394623,,,0.06290127,,,-0.008736781,,
132.3844299,614,133143.4063,2022/9/3 1:22,133143.4,128.9676724,129.9991332,130.9749154,4.249481201,0,0.002331421,,,0.059635743,,,-0.008533585,,
133.0862122,615,133408.0938,2022/9/3 13:17,133408.1,134.6634615,129.9678414,131.0010899,0.701782227,0.026174491,-0.024780089,,,0.008228224,,,-0.009203415,,
132.2211609,616,133593.4063,2022/9/3 23:27,133593.4,132.5010684,130.0036274,131.0049704,-0.86505127,0.003880528,0.047698393,,,-0.10514247,,,-0.008753742,,
130.5196838,617,133733,2022/9/4 7:25,133733,128.4454365,129.920848,131.0072975,-1.701477051,0.002327074,-0.017080884,,,0.031977832,,,-0.005281041,,
131.28685,618,133857.7969,2022/9/4 12:40,133857.8,128.3804201,129.8698229,130.9994893,0.767166138,-0.007808261,-0.011631119,,,-0.004625401,,,-0.002646159,,
131.0321655,619,133945.9063,2022/9/4 15:41,133945.9,124.1397059,129.8841117,130.9796831,-0.254684448,-0.019806114,0.011426553,,,-0.004694462,,,-0.003496178,,
131.849884,620,134133.5,2022/9/5 4:33,134133.5,130.6621261,129.9626367,131.002967,0.817718506,0.023283846,-0.002226325,,,-0.011664982,,,-0.00674728,,
131.6265411,621,134251.2969,2022/9/5 10:33,134251.3,131.1474014,130.1201777,131.0624778,-0.223342896,0.059510779,-0.001328244,,,0.016733259,,,-0.007006698,,
128.5044556,622,134279.2031,2022/9/5 15:00,134279.2,123.5260417,130.1201777,131.0624778,-3.122085571,0,0.05837682,,,0.008831006,,,-0.004529428,,
131.0619659,623,134370.5,2022/9/5 18:13,134370.5,124.9736111,130.2583041,131.0834084,2.557510376,0.02093059,-0.012993635,,,0.015142046,,,-0.004589402,,
129.5658417,624,134502.4063,,,,,131.0886926,-1.496124268,0.005284203,0.032465354,,,0.01406138,,,-0.006665767,,
130.5329742,625,134597.4063,2022/9/6 5:34,134597.4,126.5645646,130.265075,131.0886926,0.967132568,0,0.04477243,,,0.024942383,,,-0.005553028,,
132.8514709,626,134850.7031,2022/9/6 13:09,134850.7,133.3155382,130.1711203,131.0780029,2.318496704,-0.010689629,0.04226549,,,-0.003082125,,,-0.003962355,,
131.7357483,627,135001.2969,2022/9/6 17:05,135001.3,133.6083333,129.7996341,131.0626287,-1.115722656,-0.015374261,-0.013404394,,,-0.053743847,,,-0.005291082,,
130.0821381,628,135080.9063,2022/9/6 21:46,135080.9,133.2064394,129.816566,131.0824195,-1.653610229,0.019790833,-0.018315343,,,0.083356135,,,-0.005438314,,
130.6686401,629,135176.4063,,,,,131.0402898,0.586502075,-0.0421297,0.07347606,,,0.03155736,,,-0.002518719,,
129.6430664,630,135452.7031,2022/9/7 14:16,135452.7,135.2393162,129.9360755,131.0940628,-1.02557373,0.053773004,-0.04730355,,,-0.022887668,,,-0.000487803,,
129.6683197,631,135452.7031,,,,,131.0940628,0.025253296,0,0.053601786,,,0.10185193,,,0.004394367,,
131.0714111,632,135676.7969,2022/9/7 21:36,135676.8,131.1393229,129.9703288,131.165686,1.403091431,0.07162323,0.039786935,,,0.001128774,,,0.020296067,,
134.5967102,633,135904.7031,2022/9/8 15:03,135904.7,133.5299145,130.0393169,131.226094,3.525299072,0.060407979,0.096072555,,,-0.000149079,,,0.033482224,,
131.4673767,634,136055.7031,2022/9/8 19:06,136055.7,134.6334688,129.8528439,131.1912735,-3.129333496,-0.034820557,-0.00735141,,,0.036425762,,,0.032098785,,
132.3710632,635,136105.5938,2022/9/8 21:54,136105.6,130.7458333,129.7725946,131.1626655,0.903686523,-0.028607984,0.020591363,,,-0.03699015,,,0.002175033,,
129.9851379,636,136173.4063,2022/9/9 7:26,136173.4,124.255719,129.7725946,131.1626655,-2.385925293,0,-0.015281048,,,0.014148872,,,-0.008360789,,
130.7164917,637,136324.5,2022/9/9 12:49,136324.5,127.5730057,129.8135633,131.19664,0.73135376,0.033974542,-0.000238901,,,-0.001200074,,,-0.0075126,,
131.8179016,638,136493.0938,2022/9/9 20:11,136493.1,132.3969136,130.035657,131.1987619,1.101409912,0.002121844,0.053758085,,,-0.001931629,,,-0.004940533,,
131.9847107,639,136664.9063,2022/9/10 0:35,136664.9,135.0031095,130.1039945,131.2246526,0.166809082,0.02589075,-0.044445187,,,-0.017958406,,,-0.004297396,,
131.815979,640,136863.5,2022/9/10 12:51,136863.5,134.5402199,130.3739271,131.3385243,-0.168731689,0.11387168,0.06852092,,,-0.002632395,,,-0.000668141,,
131.5673981,641,136991.4063,2022/9/11 7:03,136991.4,132.5930763,130.542687,131.346426,-0.248580933,0.007901667,0.061018527,,,0.12474407,,,0.005405337,,
132.3446198,642,137219.7031,2022/9/11 19:26,137219.7,133.7867063,130.7414213,131.3597002,0.77722168,0.013274275,-0.017271778,,,0.015390582,,,-0.000527377,,
131.4458466,643,137339.5938,2022/9/12 0:54,137339.6,128.543254,130.9003092,131.3948292,-0.898773193,0.03512899,0.033722937,,,0.028140426,,,-0.004946595,,
128.4356232,644,137339.5938,2022/9/12 1:22,137339.6,126.6501323,130.9003092,131.3948292,-3.010223389,0,-0.05954204,,,0.009572417,,,-0.001785892,,
131.0760193,645,137485.2969,2022/9/12 7:58,137485.3,124.710114,130.8248333,131.3758774,2.640396118,-0.01895184,0.020823285,,,-0.00543489,,,-9.24E-05,,
129.5236206,646,137591.2031,2022/9/12 15:17,137591.2,127.2860243,130.6526631,131.4224064,-1.552398682,0.046529061,-0.002586738,,,-0.011055322,,,-0.000910404,,
131.7511902,647,137752.9063,2022/9/13 8:35,137752.9,126.9269841,130.6526631,131.4482553,2.22756958,0.025848825,0.08423327,,,-0.004777346,,,0.004295871,,
130.9586639,648,137838.2031,2022/9/13 12:25,137838.2,124.2994792,130.6526631,131.4482553,-0.792526245,0,-0.021235453,,,-0.007025575,,,0.010343522,,
131.9321289,649,137990.9063,2022/9/13 23:17,137990.9,130.06378,130.6467472,131.5307822,0.973464966,0.082526943,-0.016448613,,,-0.022711651,,,0.0260773,,
132.5759125,650,138235.4063,2022/9/14 9:59,138235.4,133.9314236,130.678184,131.5590977,0.643783569,0.028315505,0.063494086,,,0.09029035,,,0.02845952,,
131.9905548,651,138307.9063,2022/9/14 12:37,138307.9,128.354828,130.678184,131.5590977,-0.585357666,0,0.058144465,,,0.00117271,,,0.007852882,,
131.7978516,652,138462.0938,2022/9/14 21:22,138462.1,128.3233796,130.6648086,131.4735989,-0.192703247,-0.08549881,-0.102224015,,,0.014727689,,,-0.001447403,,
132.0544739,653,138703.0938,2022/9/15 15:35,138703.1,133.8036723,130.7538644,131.4780184,0.256622314,0.004419464,-0.010446966,,,-0.047235098,,,-0.003162876,,
130.8849335,654,138756.2969,2022/9/15 18:49,138756.3,125.8072917,130.7538644,131.4780184,-1.169540405,0,-0.017552827,,,0.018633272,,,-0.003539237,,
132.3913879,655,139041.7969,2022/9/16 10:09,139041.8,132.9496528,130.910853,131.5206179,1.506454468,0.042599493,-0.014706875,,,0.006970067,,,-0.003222032,,
131.589325,656,139041.7969,2022/9/16 10:34,139041.8,130.003268,130.910853,131.5206179,-0.802062988,0,-0.0125017,,,0.02649545,,,-0.004493034,,
132.2381287,657,139174.2031,2022/9/16 13:15,139174.2,132.5097854,130.9572961,131.5294823,0.648803711,0.008864432,-0.012649384,,,0.018183261,,,-0.000281812,,
131.9922485,658,139322.5938,2022/9/16 16:21,139322.6,131.0714331,131.0293395,131.5161338,-0.245880127,-0.013348521,0.10324153,,,-0.007795342,,,0.004597247,,
129.4893341,659,139506.2969,2022/9/17 5:48,139506.3,132.924062,130.8413907,131.5054941,-2.502914429,-0.010639683,-0.010161882,,,0.014485754,,,-0.0003685,,
131.0740814,660,139617.2031,,,,,131.5651658,1.584747314,0.059671711,-0.010042616,,,-0.048057143,,,0.010370448,,
132.6243439,661,139797.7969,2022/9/17 14:10,139797.8,135.9847222,130.9506289,131.4664886,1.550262451,-0.098677243,0.04455167,,,0.054874092,,,-0.001451722,,
132.1692047,662,139969.7031,,,,,131.5807347,-0.45513916,0.114246158,-0.119826294,,,-0.027264845,,,-0.002546246,,
132.0705261,663,140043.7031,,,,,131.5965071,-0.098678589,0.015772357,0.122156754,,,-0.02844527,,,-0.004933189,,
131.573349,664,140151.7031,,,,,131.6633744,-0.497177124,0.066867305,-0.003936181,,,-0.019093798,,,-0.005846731,,
131.2740326,665,140394.2031,2022/9/18 13:19,140394.2,135.0618386,131.946741,131.6242945,-0.299316406,-0.039079858,0.06354618,,,0.014639001,,,-0.007811043,,
130.9257965,666,140394.2031,,,,,131.6242945,-0.348236084,0,-0.088034265,,,-0.03810478,,,-0.00996297,,
131.4666748,667,140501.2969,2022/9/18 20:02,140501.3,128.6493056,132.0251977,131.6143644,0.540878296,-0.009930142,0.018614277,,,0.010888629,,,-0.00866306,,
132.1548767,668,140692.0938,2022/9/19 0:56,140692.1,134.1113067,131.7884386,131.5892861,0.688201904,-0.025078289,-0.024277644,,,-0.000373129,,,-0.006577889,,
131.5187531,669,140938.7969,2022/9/20 0:15,140938.8,133.1152778,131.8037396,131.5651976,-0.636123657,-0.024088483,-0.026900848,,,-0.008183915,,,-0.001284223,,
131.0266418,670,141056.0938,2022/9/20 6:00,141056.1,130.8880208,131.9550596,131.7132482,-0.492111206,0.148050616,-0.01983115,,,-0.026881056,,,0.010454476,,
132.4621582,671,141348.0938,2022/9/20 13:48,141348.1,133.6117351,132.1182627,131.7366692,1.435516357,0.023420937,0.099307135,,,0.09250236,,,0.0370733,,
132.2772369,672,141575.9063,2022/9/21 3:43,141575.9,136.3035185,132.2681191,131.7299897,-0.184921265,-0.006679482,-0.008110303,,,0.054959975,,,0.029714853,,
131.8186951,673,141718.5,2022/9/21 8:26,141718.5,133.0465535,132.3723996,131.7389198,-0.45854187,0.008930075,-0.07589351,,,0.007204931,,,0.019242063,,
130.7730713,674,141813,,,,,131.7389198,-1.045623779,0,0.09804191,,,0.0167876,,,0.011103779,,
133.5343323,675,142015.4063,2022/9/21 18:56,142015.4,137.1644444,132.7015472,131.8577768,2.761260986,0.118857022,-0.044082854,,,-0.02296773,,,0.003489643,,
128.9895935,676,142244.4063,2022/9/22 0:39,142244.4,130.5223214,132.5279975,131.8509235,-4.54473877,-0.006853301,0.07601057,,,-0.010158078,,,-0.000465397,,
132.1851044,677,142464.2031,2022/9/22 12:47,142464.2,129.0911616,132.389014,131.8878288,3.195510864,0.036905354,-0.03719448,131.8878288,,-0.016410768,131.8878288,,-0.000886025,131.8878288,
131.4943085,678,142652.7969,2022/9/23 5:13,142652.8,127.4594227,132.3243906,131.9086159,-0.690795898,0.020787075,-0.002385191,131.8854436,0.000175669,-0.015871082,131.8719577,0.000277906,-0.000945288,131.8868835,0.000164753
133.6970673,679,142844.7031,2022/9/23 13:54,142844.7,133.9163194,132.2467837,131.9256716,2.202758789,0.017055739,-0.024774835,131.8606688,0.000492723,-0.035964083,131.8359937,0.000679761,-0.001541073,131.8853425,0.000305696
127.9312973,680,142844.7031,,,,,131.9256716,-5.765769958,0,0.05847262,131.9191414,4.94992E-05,0.027292766,131.8632864,0.000472882,-0.001741095,131.8836014,0.000318894
130.8118591,681,143061.2969,2022/9/24 2:20,143061.3,126.1062207,132.1019674,131.9569463,2.880561829,0.031274633,0.010157034,131.9292985,0.000209522,0.043479167,131.9067656,0.000380281,-0.000850359,131.882751,0.000562269
